Racibórz,https://www.geonames.org/3087584
Chancy,https://www.geonames.org/7285471
Corminboeuf,https://www.geonames.org/7285558
Bannwil,https://www.geonames.org/7285152
Maisprach,https://www.geonames.org/7286421
Dietwil,https://www.geonames.org/7285654
Gandria,https://www.geonames.org/2660668
Dürnten,https://www.geonames.org/2660965
Gottlieben,https://www.geonames.org/7285948
Himmelried,https://www.geonames.org/7286084
Les Geneveys-sur-Coffrane,https://www.geonames.org/2659927
Les Genevez,https://www.geonames.org/7286329
Greppen,https://www.geonames.org/2660509
Antrain,https://www.geonames.org/3037418
Haddington,https://www.geonames.org/2647686
Merthyr Tydfil,https://www.geonames.org/2642705
Assisi,https://www.geonames.org/6538612
Hamburg,https://www.geonames.org/2911297
Hamburg,https://www.geonames.org/2911298
Navarre,https://www.geonames.org/3115609
Satakunta,https://www.geonames.org/831041
Hudiksvall,https://www.geonames.org/2704613
Cefalù,https://www.geonames.org/6537740
County Clare,https://www.geonames.org/2965479
Cagliari,https://www.geonames.org/6540125
Alicante,https://www.geonames.org/6355390
Sondrio,https://www.geonames.org/6539617
Münchenstein,https://www.geonames.org/7286583
Dottikon,https://www.geonames.org/7285672
Giornico,https://www.geonames.org/7285918
Effretikon,https://www.geonames.org/2660944
Štrba,https://www.geonames.org/723468
Hemishofen,https://www.geonames.org/7286057
Les Hauts-Geneveys,https://www.geonames.org/2659925
Les Pommerats,https://www.geonames.org/2659918
Grosswangen,https://www.geonames.org/7285993
Luchsingen,https://www.geonames.org/2659839
Cottens,https://www.geonames.org/7285571
Pécs,https://www.geonames.org/3046526
Gordola,https://www.geonames.org/7285941
Güttingen,https://www.geonames.org/7286014
Hofstetten,https://www.geonames.org/7286098
Unterwasser,https://www.geonames.org/2658231
Sachseln,https://www.geonames.org/7287010
Les Ponts-de-Martel,https://www.geonames.org/7286333
Gunzwil,https://www.geonames.org/2660441
Mervelier,https://www.geonames.org/7286492
Courgevaux,https://www.geonames.org/7285577
Courgevaux,https://www.geonames.org/2661098
Muttenz,https://www.geonames.org/7286607
Döttingen,https://www.geonames.org/2660985
"Nofels, Feldkirch",https://www.geonames.org/2770464
Sheffield,https://www.geonames.org/2638077
Fife,https://www.geonames.org/2649469
Camogli,https://www.geonames.org/6537058
Catania,https://www.geonames.org/6541468
Belluno,https://www.geonames.org/6540117
Genoa,https://www.geonames.org/6542282
Braga,https://www.geonames.org/8010448
Friuli–Venezia Giulia,https://www.geonames.org/3176525
Asnières-sur-Oise,https://www.geonames.org/3036562
Indemini,https://www.geonames.org/2660265
Eglisau,https://www.geonames.org/7285707
Ballaigues,https://www.geonames.org/7285142
Flüelen,https://www.geonames.org/7285841
Herdern,https://www.geonames.org/2660372
Holderbank,https://www.geonames.org/7286102
Uznach,https://www.geonames.org/7287401
Sarnen,https://www.geonames.org/7287056
Les Ponts-de-Martel,https://www.geonames.org/7286333
Hämikon,https://www.geonames.org/2660414
Miécourt,https://www.geonames.org/2659663
Courlevon,https://www.geonames.org/7285578
Dürrenäsch,https://www.geonames.org/7285682
Campione d'Italia,https://www.geonames.org/6536131
Ballens,https://www.geonames.org/2661633
Herrenhof,https://www.geonames.org/2905798
Hurden,https://www.geonames.org/2660287
Vättis,https://www.geonames.org/2658183
Les Verrières,https://www.geonames.org/7286336
Hasle,https://www.geonames.org/7286032
Montfaucon,https://www.geonames.org/6425067
Bäriswil,https://www.geonames.org/7285158
Effingen,https://www.geonames.org/7285700
Intragna,https://www.geonames.org/6543706
Helsingør,https://www.geonames.org/2620473
Chechen Republic,https://www.geonames.org/569665
Apeldoorn,https://www.geonames.org/2759705
Örnsköldsvik,https://www.geonames.org/2686469
Bragança,https://www.geonames.org/2742027
Bragança,https://www.geonames.org/8010461
Stockholm,https://www.geonames.org/2673730
Galați,https://www.geonames.org/8334672
Hesse,https://www.geonames.org/2905330
Chelyabinsk Oblast,https://www.geonames.org/1508290
Caprarola,https://www.geonames.org/6540498
Campagna,https://www.geonames.org/6540003
Elgg,https://www.geonames.org/7285719
Kleinlützel,https://www.geonames.org/7286207
Ibach,https://www.geonames.org/6555914
Sahnewal Airport,https://www.geonames.org/7668605
Lignières,https://www.geonames.org/6453627
Montignez,https://www.geonames.org/2659607
Mollis,https://www.geonames.org/2659636
Courtepin,https://www.geonames.org/2661090
Oberwil,https://www.geonames.org/7286721
Eggenwil,https://www.geonames.org/7285703
Isone,https://www.geonames.org/7286152
Lviv Oblast,https://www.geonames.org/702549
Rankweil,https://www.geonames.org/2767974
Marthalen,https://www.geonames.org/7286442
Homburg,https://www.geonames.org/2899454
Kriegstetten,https://www.geonames.org/7286224
Walenstadt,https://www.geonames.org/7287525
Mühlehorn,https://www.geonames.org/2659560
Bätterkinden,https://www.geonames.org/7285167
Oltingen,https://www.geonames.org/7286739
Verucchio,https://www.geonames.org/6539890
Tychy,https://www.geonames.org/3082914
Almería,https://www.geonames.org/2521886
Almería,https://www.geonames.org/6355530
Campodolcino,https://www.geonames.org/6539469
Hedemora,https://www.geonames.org/2706982
Uusimaa,https://www.geonames.org/830709
Fogliano Redipuglia,https://www.geonames.org/6536259
Gorj County,https://www.geonames.org/676898
Finland Proper,https://www.geonames.org/830708
Azerbaijan,https://www.geonames.org/587116
Castelvetrano,https://www.geonames.org/6539111
Wallasey,https://www.geonames.org/2634873
La Spezia,https://www.geonames.org/6540156
Imperia,https://www.geonames.org/6541484
Ellikon an der Thur,https://www.geonames.org/2660918
Baulmes,https://www.geonames.org/7285170
Horhausen,https://www.geonames.org/6558889
Küttigkofen,https://www.geonames.org/2660085
Illgau,https://www.geonames.org/7286134
Höfen,https://www.geonames.org/7286095
Brunni,https://www.geonames.org/7670092
Môtiers,https://www.geonames.org/2659572
Hergiswil,https://www.geonames.org/7286067
Movelier,https://www.geonames.org/7286567
Cressier,https://www.geonames.org/7285592
Ormalingen,https://www.geonames.org/7286749
Ligornetto,https://www.geonames.org/2659888
Sopot,https://www.geonames.org/3085151
Sopot,https://www.geonames.org/7531444
Litoměřice,https://www.geonames.org/3071677
Elsau,https://www.geonames.org/7285722
Bavois,https://www.geonames.org/7285172
Laupersdorf,https://www.geonames.org/2659997
Wattwil,https://www.geonames.org/8740948
Môtiers,https://www.geonames.org/2659572
Ocourt,https://www.geonames.org/2659312
Chêne-Bougeries,https://www.geonames.org/7285493
Chêne-Bougeries,https://www.geonames.org/3209498
Cugy,https://www.geonames.org/7285604
Beatenberg,https://www.geonames.org/7285173
Pfeffingen,https://www.geonames.org/7286791
Egliswil,https://www.geonames.org/7285708
Locarno,https://www.geonames.org/7286361
South Queensferry,https://www.geonames.org/2639788
Hillerød,https://www.geonames.org/2620320
Litvínov,https://www.geonames.org/3071665
Svatava,https://www.geonames.org/3064597
Gmunden,https://www.geonames.org/2778436
Cork,https://www.geonames.org/2965140
Uppsala,https://www.geonames.org/2666199
Belarus,https://www.geonames.org/630336
East Sussex,https://www.geonames.org/2650328
Powys,https://www.geonames.org/2639944
Powys,https://www.geonames.org/11612612
Graz,https://www.geonames.org/2778058
Beauregard,https://www.geonames.org/6615615
Hüttlingen,https://www.geonames.org/6555585
Ingenbohl,https://www.geonames.org/7286138
Weisstannen,https://www.geonames.org/2658022
Stalden,https://www.geonames.org/2658512
Neuchâtel,https://www.geonames.org/2659496
Hildisrieden,https://www.geonames.org/7286081
Pleigne,https://www.geonames.org/2659180
Domdidier,https://www.geonames.org/2660999
Pratteln,https://www.geonames.org/7286828
Eiken,https://www.geonames.org/7285714
"Loco, Oklahoma",https://www.geonames.org/4541585
Masovian Voivodeship,https://www.geonames.org/858787
Pochinok,https://www.geonames.org/508606
Embrach,https://www.geonames.org/7285724
Begnins,https://www.geonames.org/7285180
Hüttwilen,https://www.geonames.org/7286129
Lengnau,https://www.geonames.org/7286312
Innerthal,https://www.geonames.org/2660256
Wiltshire,https://www.geonames.org/2633868
Neuchâtel,https://www.geonames.org/2659496
Porrentruy,https://www.geonames.org/7286819
Näfels,https://www.geonames.org/2659516
Chevrens,https://www.geonames.org/7669502
Dompierre,https://www.geonames.org/6439081
Bellmund,https://www.geonames.org/7285190
Reigoldswil,https://www.geonames.org/7286875
Altenburg,https://www.geonames.org/2957773
Losone,https://www.geonames.org/7286372
Odessa Oblast,https://www.geonames.org/698738
East Kilbride,https://www.geonames.org/2650405
Świecie,https://www.geonames.org/3084074
Cori,https://www.geonames.org/6538694
Aubervilliers,https://www.geonames.org/3036386
Odessa,https://www.geonames.org/698740
Extremadura,https://www.geonames.org/2593112
Bolzano,https://www.geonames.org/6535953
Cassino,https://www.geonames.org/6541654
Varese,https://www.geonames.org/6542112
La Spezia,https://www.geonames.org/6540156
Lostorf,https://www.geonames.org/7286374
Wildhaus,https://www.geonames.org/2657988
Noiraigue,https://www.geonames.org/2659442
Hitzkirch,https://www.geonames.org/7286090
Porrentruy,https://www.geonames.org/7286819
Netstal,https://www.geonames.org/2659497
Düdingen,https://www.geonames.org/7285676
Belp,https://www.geonames.org/7285194
Reinach,https://www.geonames.org/7286877
Ennetbaden,https://www.geonames.org/7285733
Lugano,https://www.geonames.org/2659836
Erlenbach,https://www.geonames.org/7285753
Piaseczno,https://www.geonames.org/762423
Luterbach,https://www.geonames.org/2659822
Kulm District,https://www.geonames.org/6458772
Lohn,https://www.geonames.org/2659861
Buochs,https://www.geonames.org/7285384
Peseux,https://www.geonames.org/6454108
Hochdorf,https://www.geonames.org/7286091
Nidfurn,https://www.geonames.org/2659472
Echarlens,https://www.geonames.org/7285691
Bern,https://www.geonames.org/7285212
Rheinfelden,https://www.geonames.org/7286892
Erlinsbach,https://www.geonames.org/7285754
Erlenbach im Simmental,https://www.geonames.org/7285752
Tczew,https://www.geonames.org/7532586
Hall in Tirol,https://www.geonames.org/2764958
Glasgow,https://www.geonames.org/2648579
Galicia,https://www.geonames.org/3336902
Slavkov u Brna,https://www.geonames.org/3065824
Forte dei Marmi,https://www.geonames.org/6541880
Savagnier,https://www.geonames.org/2658777
Hochdorf,https://www.geonames.org/7286091
Saignelégier,https://www.geonames.org/7287017
Niedernai,https://www.geonames.org/2990410
Ecublens,https://www.geonames.org/7285698
Etzgen,https://www.geonames.org/2660846
Belle Placer Mine,https://www.geonames.org/5413374
Hüttwilen,https://www.geonames.org/7286129
Mariastein,https://www.geonames.org/7873651
Küssnacht,https://www.geonames.org/7286230
Merishausen,https://www.geonames.org/2659680
Braintree,https://www.geonames.org/7290690
Humlebæk,https://www.geonames.org/2619669
Ecuvillens,https://www.geonames.org/2660946
Riehen,https://www.geonames.org/7286907
Fahrwangen,https://www.geonames.org/2660832
Maggia,https://www.geonames.org/7286417
Fällanden,https://www.geonames.org/2660826
Bellerive,https://www.geonames.org/2176313
Göschenen,https://www.geonames.org/7285944
Matzendorf,https://www.geonames.org/7286460
Küssnacht,https://www.geonames.org/7286230
Hohenrain,https://www.geonames.org/2660322
Saint-Brais,https://www.geonames.org/7287023
Castello Valsolda,https://www.geonames.org/8435872
Helsingborg,https://www.geonames.org/2706767
Arnhem,https://www.geonames.org/2759660
Kladno,https://www.geonames.org/3073699
Saint-Denis,https://www.geonames.org/6455341
Niederurnen,https://www.geonames.org/2659451
Röschenz,https://www.geonames.org/7286951
Fislisbach,https://www.geonames.org/7285833
Fehraltorf,https://www.geonames.org/7285800
Kesswil,https://www.geonames.org/7286189
Messen,https://www.geonames.org/7286494
Lachen,https://www.geonames.org/7286243
Horw,https://www.geonames.org/7286115
Saint-Ursanne,https://www.geonames.org/2658858
Carbis Bay,https://www.geonames.org/2653833
Carbis Bay,https://www.geonames.org/11103041
Stryy,https://www.geonames.org/692371
Limburg,https://www.geonames.org/2751596
Rünenberg,https://www.geonames.org/7286986
Frick,https://www.geonames.org/7285871
Malvaglia,https://www.geonames.org/2659775
Feldbach,https://www.geonames.org/7873368
Belmont-sur-Lausanne,https://www.geonames.org/7285192
Lauerz,https://www.geonames.org/7286275
Buoholzbach,https://www.geonames.org/10131082
Inwil,https://www.geonames.org/7286145
Saulcy,https://www.geonames.org/6426576
Choulex,https://www.geonames.org/7285514
Västra Götaland County,https://www.geonames.org/3337386
Kolín,https://www.geonames.org/3073371
Sundsvall,https://www.geonames.org/2670781
Felixdorf,https://www.geonames.org/2779663
Felixdorf,https://www.geonames.org/7871929
Klagenfurt,https://www.geonames.org/2774321
Carmignano,https://www.geonames.org/6539891
Melide,https://www.geonames.org/7286478
Feldmeilen,https://www.geonames.org/2660805
Bercher,https://www.geonames.org/7285201
Mümliswil-Ramiswil,https://www.geonames.org/7286580
Neuhausen,https://www.geonames.org/7602471
Rechthalten,https://www.geonames.org/7286866
Schönenbuch,https://www.geonames.org/7287108
Wolfurt,https://www.geonames.org/2760894
Most,https://www.geonames.org/3070291
Mendrisio,https://www.geonames.org/2659689
Feuerthalen,https://www.geonames.org/7285815
Berneuse,https://www.geonames.org/6933641
Kradolf,https://www.geonames.org/2660114
Niederbuchsiten,https://www.geonames.org/7286635
Luterbach,https://www.geonames.org/2659822
Neunkirch,https://www.geonames.org/7286630
Oberdorf,https://www.geonames.org/7286681
Serrières,https://www.geonames.org/6453585
Soubey,https://www.geonames.org/7287199
Ependes,https://www.geonames.org/7285739
Schönthal,https://www.geonames.org/2836460
Poltava Oblast,https://www.geonames.org/696634
Zürs,https://www.geonames.org/2760447
Żukowo,https://www.geonames.org/3079969
Noto,https://www.geonames.org/6540064
Bruneck,https://www.geonames.org/6535968
Mecklenburg-Vorpommern,https://www.geonames.org/2872567
Highland,https://www.geonames.org/2646944
Fondi,https://www.geonames.org/6541136
Gunskirchen,https://www.geonames.org/2777258
Gunskirchen,https://www.geonames.org/7872185
Fischenthal,https://www.geonames.org/7285830
Kreuzlingen,https://www.geonames.org/7286222
Niedererlinsbach,https://www.geonames.org/2659467
Thielle,https://www.geonames.org/2658385
Knutwil,https://www.geonames.org/7286212
Soyhières,https://www.geonames.org/2658540
Obstalden,https://www.geonames.org/2659316
Bévilard,https://www.geonames.org/7285232
Gebenstorf,https://www.geonames.org/7285895
Opole Voivodeship,https://www.geonames.org/3337495
Meride,https://www.geonames.org/2659681
Skopje,https://www.geonames.org/785842
Flaach,https://www.geonames.org/2660765
Kreuzlingen,https://www.geonames.org/7286222
Niedergösgen,https://www.geonames.org/7286640
Morschach,https://www.geonames.org/7286560
Kriens,https://www.geonames.org/7286225
Undervelier,https://www.geonames.org/2658266
Estavannens-Dessus,https://www.geonames.org/2660852
Schweizerhalle,https://www.geonames.org/2658672
Gipf-Oberfrick,https://www.geonames.org/7285919
Minusio,https://www.geonames.org/7286509
Dorking,https://www.geonames.org/2651095
Christiansfeld,https://www.geonames.org/2623183
Kostelec nad Labem,https://www.geonames.org/3073151
Muzzano,https://www.geonames.org/7286608
Flurlingen,https://www.geonames.org/2660746
Bex,https://www.geonames.org/7285233
Nunningen,https://www.geonames.org/7286667
Oberhallau,https://www.geonames.org/7286693
Vendlincourt,https://www.geonames.org/7287429
Estavayer-le-Lac,https://www.geonames.org/2660851
Gontenschwil,https://www.geonames.org/7285940
Colnbrook,https://www.geonames.org/2652546
Copenhagen,https://www.geonames.org/2618425
Bière,https://www.geonames.org/2661511
Gurtnellen,https://www.geonames.org/7286010
Langrickenbach,https://www.geonames.org/7286262
Oberbuchsiten,https://www.geonames.org/2659406
Muotathal,https://www.geonames.org/7286596
Osterfingen,https://www.geonames.org/2659273
Vermes,https://www.geonames.org/2658160
Collonge-Bellerive,https://www.geonames.org/3209499
Biel/Bienne,https://www.geonames.org/7285241
Fischbach-Göslikon,https://www.geonames.org/7285829
Morcote,https://www.geonames.org/7286551
Brunete,https://www.geonames.org/3127588
Zamość,https://www.geonames.org/753866
Radom,https://www.geonames.org/760778
Formia,https://www.geonames.org/6540530
Haag am Hausruck,https://www.geonames.org/2777154
Haag am Hausruck,https://www.geonames.org/7872023
Liguria,https://www.geonames.org/3174725
Palazzolo Acreide,https://www.geonames.org/6539597
Bolzano,https://www.geonames.org/6535953
Greater London,https://www.geonames.org/2648110
Lidingö,https://www.geonames.org/2696334
Bioley-Orjulaz,https://www.geonames.org/2661497
Oberdorf,https://www.geonames.org/7286681
Valangin,https://www.geonames.org/7287404
Lelin-Lapujolle,https://www.geonames.org/6431972
Vicques,https://www.geonames.org/2658137
Rüti,https://www.geonames.org/7287001
Cologny,https://www.geonames.org/2661145
Biel/Bienne,https://www.geonames.org/7285241
Seltisberg,https://www.geonames.org/7287143
Gränichen,https://www.geonames.org/7285969
Mosogno,https://www.geonames.org/7286563
Leeds,https://www.geonames.org/2644688
Gibswil,https://www.geonames.org/2660622
Blonay,https://www.geonames.org/2661468
Leimbach,https://www.geonames.org/6441507
Oberdorf,https://www.geonames.org/7286681
Ramsen,https://www.geonames.org/2659109
Val-de-Ruz,https://www.geonames.org/8740943
Lieli,https://www.geonames.org/2659894
Cologny,https://www.geonames.org/2661145
Como,https://www.geonames.org/6542055
Greater Manchester,https://www.geonames.org/2648108
Castiglioncello,https://www.geonames.org/3179439
Lower Saxony,https://www.geonames.org/2862926
Lombardy,https://www.geonames.org/3174618
County Donegal,https://www.geonames.org/2964751
Cadaqués,https://www.geonames.org/6534029
Obererlinsbach,https://www.geonames.org/2659390
Oberiberg,https://www.geonames.org/7286699
Val-de-Travers,https://www.geonames.org/7287406
Littau,https://www.geonames.org/2659873
Schwanden,https://www.geonames.org/2658684
Flamatt,https://www.geonames.org/2660764
Sissach,https://www.geonames.org/7287180
Muralto,https://www.geonames.org/6692335
Girenbad,https://www.geonames.org/2660606
Bogis-Bossey,https://www.geonames.org/7285279
Valletta,https://www.geonames.org/2562305
Valletta,https://www.geonames.org/8334638
Basel-Landschaft,https://www.geonames.org/2661603
Berchem-Sainte-Agathe / Sint-Agatha-Berchem,https://www.geonames.org/2802247
Obergerlafingen,https://www.geonames.org/2659387
Luthern,https://www.geonames.org/7286401
Schwändi,https://www.geonames.org/2658682
Fräschels,https://www.geonames.org/7285858
Sommerau,https://www.geonames.org/6554795
Hägglingen,https://www.geonames.org/7286024
Girenbad,https://www.geonames.org/2660606
Bogis-Bossey,https://www.geonames.org/7285279
Basel-Stadt,https://www.geonames.org/2661602
Wrexham,https://www.geonames.org/2633485
North Rhine-Westphalia,https://www.geonames.org/2861876
Gaming,https://www.geonames.org/2778949
Gaming,https://www.geonames.org/7871899
Pescia,https://www.geonames.org/6539734
Lucerne,https://www.geonames.org/2659811
Schwändi,https://www.geonames.org/2658682
Meinier,https://www.geonames.org/7286473
Canton of Fribourg,https://www.geonames.org/2660717
Biglen,https://www.geonames.org/7285244
Lommis,https://www.geonames.org/7286368
Obergösgen,https://www.geonames.org/7286692
East Molesey,https://www.geonames.org/2650376
Woluwe-Saint-Pierre,https://www.geonames.org/2783474
Sool,https://www.geonames.org/6268947
Stallen,https://www.geonames.org/9390782
Hendschiken,https://www.geonames.org/7286059
Olivone,https://www.geonames.org/2659300
Glattbrugg,https://www.geonames.org/2660590
Oensingen,https://www.geonames.org/7286728
Luzern-Land Constituency,https://www.geonames.org/8718162
Denham,https://www.geonames.org/5024197
North Brabant,https://www.geonames.org/2749990
Caluso,https://www.geonames.org/6540658
Marche,https://www.geonames.org/3174004
Bulgaria,https://www.geonames.org/732800
Monfalcone,https://www.geonames.org/6539938
Imst,https://www.geonames.org/2775307
Chiessi,https://www.geonames.org/3178799
Galmiz,https://www.geonames.org/7285887
Tecknau,https://www.geonames.org/7287285
Hermetschwil-Staffeln,https://www.geonames.org/2660362
Glattfelden,https://www.geonames.org/7285927
Mammern,https://www.geonames.org/7286428
Pfäffikon,https://www.geonames.org/7286788
Rüdlingen,https://www.geonames.org/2658938
Confignon,https://www.geonames.org/7285540
Podlaskie Voivodeship,https://www.geonames.org/858789
Halland,https://www.geonames.org/2708794
North Holland,https://www.geonames.org/2749879
Therwil,https://www.geonames.org/7287301
Osogna,https://www.geonames.org/7286759
Gossau,https://www.geonames.org/7285945
bois du Nant,https://www.geonames.org/2990981
Märstetten,https://www.geonames.org/7286441
Olten,https://www.geonames.org/7286738
Canton of Schaffhausen,https://www.geonames.org/2658760
Malters,https://www.geonames.org/7286426
Pelhřimov,https://www.geonames.org/3068445
Poznań,https://www.geonames.org/3088171
Halton,https://www.geonames.org/2647601
Dublin,https://www.geonames.org/2964574
Hampshire,https://www.geonames.org/2647554
Innsbruck,https://www.geonames.org/2775220
Chiavenna,https://www.geonames.org/6540093
Cesate,https://www.geonames.org/6542352
Titterten,https://www.geonames.org/7287313
Herzberg,https://www.geonames.org/2905504
Greifensee,https://www.geonames.org/7285971
Arbaz,https://www.geonames.org/2661734
Märwil,https://www.geonames.org/2659746
Olten-Gösgen,https://www.geonames.org/8717887
Marbach,https://www.geonames.org/7286434
Corsier,https://www.geonames.org/7285566
Geretsried,https://www.geonames.org/2921139
Blausee,https://www.geonames.org/2661474
Scotland,https://www.geonames.org/2638360
Hastings,https://www.geonames.org/2647356
Bern,https://www.geonames.org/7285212
Wrocław,https://www.geonames.org/7531292
Wrocław,https://www.geonames.org/3081368
Ponte Tresa,https://www.geonames.org/6620244
Matzingen,https://www.geonames.org/7286461
Reichenburg,https://www.geonames.org/7286873
Schleitheim,https://www.geonames.org/7287092
Mauensee LU,https://www.geonames.org/7286463
Meinier,https://www.geonames.org/7286473
Giffers,https://www.geonames.org/7285914
Herznach,https://www.geonames.org/7286077
Pomerania,https://www.geonames.org/2852758
Belchite,https://www.geonames.org/6362739
Prugiasco,https://www.geonames.org/2659130
Grüningen,https://www.geonames.org/2660466
Bonvillars,https://www.geonames.org/7285294
In der Schweig,https://www.geonames.org/2660262
Mümliswil-Ramiswil,https://www.geonames.org/7286580
Meggen,https://www.geonames.org/7286468
Glane,https://www.geonames.org/2920201
Hornussen,https://www.geonames.org/7286112
Esher,https://www.geonames.org/2649911
Rancate,https://www.geonames.org/8469260
Borex,https://www.geonames.org/7285296
Gurtnellen,https://www.geonames.org/7286010
Mettendorf,https://www.geonames.org/6554465
Riedholz,https://www.geonames.org/7286906
Riemenstalden,https://www.geonames.org/2659030
Meierskappel,https://www.geonames.org/2659704
Blumenstein,https://www.geonames.org/7285273
Wahlen,https://www.geonames.org/7287515
Ittenthal,https://www.geonames.org/2660234
Herefordshire,https://www.geonames.org/2647071
Orsk,https://www.geonames.org/514734
Hertfordshire,https://www.geonames.org/2647043
Cesena,https://www.geonames.org/6541838
Vienna,https://www.geonames.org/2761369
Drogheda,https://www.geonames.org/2964661
Pistoia,https://www.geonames.org/6541867
Riva San Vitale,https://www.geonames.org/2659008
Hagenbuch,https://www.geonames.org/7286019
Ardon,https://www.geonames.org/581179
Isenthal,https://www.geonames.org/7286149
Rodersdorf,https://www.geonames.org/7286926
Menznau,https://www.geonames.org/7286487
Crete,https://www.geonames.org/6697802
Waldenburg,https://www.geonames.org/6550752
Jonen,https://www.geonames.org/7286164
Clitheroe,https://www.geonames.org/2652819
Clitheroe,https://www.geonames.org/7293841
Bideford,https://www.geonames.org/2655707
Bideford,https://www.geonames.org/7291205
Perm,https://www.geonames.org/511196
Plzeň,https://www.geonames.org/3068160
Nacka,https://www.geonames.org/2690578
Hausen,https://www.geonames.org/2908896
Areines,https://www.geonames.org/6452306
Isleten,https://www.geonames.org/2660241
Rohr,https://www.geonames.org/6441311
Siblingen,https://www.geonames.org/2658609
Nebikon,https://www.geonames.org/7286613
Bardonnex,https://www.geonames.org/7285154
Montagny,https://www.geonames.org/7286526
Wenslingen,https://www.geonames.org/7287560
Kaiseraugst,https://www.geonames.org/7286170
Overijssel,https://www.geonames.org/2748838
Tal-y-Cafn,https://www.geonames.org/2636287
Ercolano,https://www.geonames.org/6541165
Radstadt,https://www.geonames.org/2768098
Bagneux,https://www.geonames.org/6455381
Lucca,https://www.geonames.org/6542121
Bossey,https://www.geonames.org/6451024
Müllheim,https://www.geonames.org/6558090
Rosegg,https://www.geonames.org/2767220
Dallenwil,https://www.geonames.org/7285618
Neudorf,https://www.geonames.org/2659493
Grandvillard,https://www.geonames.org/7285964
Zeglingen,https://www.geonames.org/7287625
Kaiserstuhl,https://www.geonames.org/7286171
Cirencester,https://www.geonames.org/2652995
Cirencester,https://www.geonames.org/7298567
Rudolfov,https://www.geonames.org/3066592
Leninsk,https://www.geonames.org/536156
Henggart,https://www.geonames.org/7286060
Bottens,https://www.geonames.org/7285302
Münchwilen,https://www.geonames.org/7286587
Rothenthurm,https://www.geonames.org/7286961
Neuenkirch,https://www.geonames.org/7286626
Ziegelbrücke,https://www.geonames.org/2657922
Dardagny,https://www.geonames.org/7285624
Grangettes,https://www.geonames.org/7285968
Zunzgen,https://www.geonames.org/7287648
Kaisten,https://www.geonames.org/7286172
Uppsala,https://www.geonames.org/2666199
Herrliberg,https://www.geonames.org/7286074
Münchwilen,https://www.geonames.org/7286587
Thayngen,https://www.geonames.org/7287300
Avully,https://www.geonames.org/7285129
Gruyère District,https://www.geonames.org/6458796
Bolligen,https://www.geonames.org/7285283
Killwangen,https://www.geonames.org/7286196
Hettlingen,https://www.geonames.org/2660353
Bouquetins,https://www.geonames.org/6931651
Münsterlingen,https://www.geonames.org/7286592
Sattel,https://www.geonames.org/7287060
Nottwil,https://www.geonames.org/7286660
Grolley,https://www.geonames.org/7285985
Boltigen,https://www.geonames.org/7285285
Klingnau,https://www.geonames.org/7286208
Sonogno,https://www.geonames.org/2658555
Chelmsford,https://www.geonames.org/2653266
Samara,https://www.geonames.org/499099
Luino,https://www.geonames.org/6540157
Rauris,https://www.geonames.org/2767852
Rauris,https://www.geonames.org/7872247
Hinwil,https://www.geonames.org/2660338
Neukirch,https://www.geonames.org/6547467
Oberdiessbach,https://www.geonames.org/7286679
Bönigen,https://www.geonames.org/7285290
Koblenz,https://www.geonames.org/2886946
Warsaw,https://www.geonames.org/756135
Teplice,https://www.geonames.org/3064288
Hinwil,https://www.geonames.org/2660338
Niedersommeri,https://www.geonames.org/2659453
Kölliken,https://www.geonames.org/7286214
Tenero-Contra,https://www.geonames.org/7287288
Wales,https://www.geonames.org/2634895
Kilkeel,https://www.geonames.org/2645660
Latina,https://www.geonames.org/6542115
Czech Republic,https://www.geonames.org/3077311
Syracuse,https://www.geonames.org/6542286
Rhineland-Palatinate,https://www.geonames.org/2847618
Saalfelden,https://www.geonames.org/2766922
Chianciano Terme,https://www.geonames.org/6541884
Hirzel,https://www.geonames.org/2660336
Arolla,https://www.geonames.org/2661713
Kulm District,https://www.geonames.org/6458772
Schnottwil,https://www.geonames.org/7287104
Trasadingen,https://www.geonames.org/7287323
Oberkirch,https://www.geonames.org/2860080
Al Ponte,https://www.geonames.org/8964439
Gruyères,https://www.geonames.org/2660463
Kaisersesch,https://www.geonames.org/2894007
Tesserete,https://www.geonames.org/2658398
Vilnius,https://www.geonames.org/593116
Śląskie Kamienie,https://www.geonames.org/3085641
Brenles,https://www.geonames.org/2661404
Schönenwerd,https://www.geonames.org/7287110
Schindellegi,https://www.geonames.org/2658734
Avully,https://www.geonames.org/7285129
Hauterive,https://www.geonames.org/6453545
Bowil,https://www.geonames.org/7285316
Kulm District,https://www.geonames.org/6458772
Salzburg,https://www.geonames.org/2766818
Salzburg,https://www.geonames.org/7871495
Sibiu,https://www.geonames.org/8334650
Saarland,https://www.geonames.org/2842635
Kingston upon Hull,https://www.geonames.org/2645425
Irkutsk Oblast,https://www.geonames.org/2023468
Kitzbühel,https://www.geonames.org/2774347
Köflach,https://www.geonames.org/2773848
Lambach,https://www.geonames.org/2773110
Hittnau,https://www.geonames.org/7286089
Bretaye,https://www.geonames.org/6615382
Selzach,https://www.geonames.org/7287144
Schübelbach,https://www.geonames.org/7287114
Wilchingen,https://www.geonames.org/7287575
Essert,https://www.geonames.org/6613126
Hauteville,https://www.geonames.org/6424957
Künten,https://www.geonames.org/7286228
Vergeletto,https://www.geonames.org/2658162
Hofstetten,https://www.geonames.org/7286098
